# Section: Parameters
Param,Value
p,0.500000
k,20
step_size,0.100000
num_nodes,1000
goal_cost,1.500000
xy_min,-2.000000
xy_max,2.000000

# Section: Start
x,y
0.000000,0.000000

# Section: Goal
x,y
0.000000,-1.500000

# Section: Obstacles
center_x,center_y,radius

# Section: All_Edges
x1,y1,x2,y2
0.395462,0.779140,0.545614,1.203797
0.395462,0.779140,0.557445,1.220179
0.395462,0.779140,0.555798,1.036143
0.395462,0.779140,0.491750,0.991486
0.395462,0.779140,0.627935,1.028237
0.395462,0.779140,0.515059,0.941401
0.395462,0.779140,0.570304,1.037377
0.570304,1.037377,0.732735,1.290335
0.570304,1.037377,0.772776,1.285763
0.772776,1.285763,0.966848,1.525803
0.555798,1.036143,0.685699,1.238120
0.557445,1.220179,0.622895,1.392064
0.801431,1.386645,1.208437,1.911603
0.801431,1.386645,0.999643,1.652663
0.801431,1.386645,1.202999,1.915726
0.801431,1.386645,1.060763,1.702699
0.783251,1.433435,0.990875,1.812287
0.783251,1.433435,0.948403,1.661017
0.783251,1.433435,0.959946,1.801251
-1.187755,1.771414,-1.300180,1.928673
0.417670,0.159364,0.708673,0.293468
0.417670,0.159364,0.546577,0.219262
0.546577,0.219262,0.801008,0.343241
0.708673,0.293468,1.282558,0.503759
1.282558,0.503759,1.874608,0.752120
1.282558,0.503759,1.519266,0.630241
1.519266,0.630241,1.713270,0.703929
0.782064,-1.442674,1.074216,-1.825585
0.782064,-1.442674,0.920157,-1.809135
0.782064,-1.442674,1.027997,-1.812414
0.782064,-1.442674,0.886386,-1.807621
0.782064,-1.442674,1.087528,-1.951188
0.782064,-1.442674,0.880810,-1.573685
0.782064,-1.442674,0.980258,-1.780470
0.782064,-1.442674,0.973411,-1.740054
-0.098519,0.253102,-0.574809,1.627314
-0.098519,0.253102,-0.265917,0.976171
-0.098519,0.253102,-0.216167,0.590295
-0.265917,0.976171,-0.317857,1.138673
-0.265917,0.976171,-0.312949,1.181367
-0.265917,0.976171,-0.393679,1.351303
-0.265917,0.976171,-0.325677,1.161351
-0.393679,1.351303,-0.483086,1.705798
-0.483086,1.705798,-0.548223,1.981922
-0.574809,1.627314,-0.754347,1.918042
-0.574809,1.627314,-0.606654,1.746593
-0.574809,1.627314,-0.707477,1.892391
-1.193123,1.583054,-1.268536,1.738456
-1.193123,1.583054,-1.502250,1.825663
-1.193123,1.583054,-1.303227,1.843122
-1.193123,1.583054,-1.520684,1.896659
-1.556437,-0.242654,-1.676508,-0.286742
-1.556437,-0.242654,-1.843255,-0.328216
-1.556437,-0.242654,-1.673894,-0.386955
-1.556437,-0.242654,-1.725149,-0.302812
1.395655,0.886918,1.742540,1.141363
1.395655,0.886918,1.784778,1.125184
1.395655,0.886918,1.457972,0.935640
1.395655,0.886918,1.622099,1.090491
1.622099,1.090491,1.718468,1.130328
1.457972,0.935640,1.637561,1.120852
1.742540,1.141363,1.769262,1.135371
-0.901113,0.244974,-1.844147,0.473016
-0.901113,0.244974,-1.633183,0.409764
-0.901113,0.244974,-1.163477,0.318600
-1.163477,0.318600,-1.907910,0.605469
-1.163477,0.318600,-1.652300,0.532963
-1.163477,0.318600,-1.362850,0.419816
-1.652300,0.532963,-1.793213,0.560012
-1.652300,0.532963,-1.720274,0.560673
-0.516727,0.675365,-1.407652,1.990962
-0.516727,0.675365,-0.599127,0.832725
-0.516727,0.675365,-0.668737,0.922197
-0.516727,0.675365,-0.717029,0.897691
-0.516727,0.675365,-0.756284,0.969392
-0.717029,0.897691,-0.971811,1.151608
-0.971811,1.151608,-1.077723,1.322570
-0.971811,1.151608,-1.185687,1.361810
-0.971811,1.151608,-1.059058,1.477038
-0.971811,1.151608,-1.061304,1.534839
-0.971811,1.151608,-1.160632,1.300523
-1.185687,1.361810,-1.443208,1.593047
-1.443208,1.593047,-1.546142,1.723716
-1.443208,1.593047,-1.722983,1.839306
-1.443208,1.593047,-1.632516,1.860519
-1.077723,1.322570,-1.171089,1.512883
-1.077723,1.322570,-1.243114,1.526549
-0.202197,-1.618360,-0.187037,-1.870736
-0.202197,-1.618360,-0.222322,-1.941332
1.659839,1.400154,1.796583,1.546722
1.659839,1.400154,1.777006,1.468796
1.659839,1.400154,1.989022,1.586441
1.659839,1.400154,1.922307,1.613455
1.659839,1.400154,1.769548,1.493347
1.705204,0.604308,1.960593,0.704209
1.705204,0.604308,1.969662,0.685820
1.160702,0.423840,1.242744,0.456325
1.160702,0.423840,1.260474,0.459913
-1.204630,0.845368,-1.646367,1.167271
-1.646367,1.167271,-1.737495,1.286052
-1.646367,1.167271,-1.749831,1.205468
-0.306394,-0.420474,-1.023498,-1.326836
-0.306394,-0.420474,-0.984338,-1.012496
-0.306394,-0.420474,-0.696164,-1.119036
-0.306394,-0.420474,-0.818838,-0.709797
-0.306394,-0.420474,-0.484909,-0.650213
-0.306394,-0.420474,-0.568795,-0.711621
-0.306394,-0.420474,-0.532176,-0.625758
-0.306394,-0.420474,-0.476362,-0.614713
-0.532176,-0.625758,-0.671414,-0.754223
-0.484909,-0.650213,-0.637502,-0.957222
-0.637502,-0.957222,-0.996558,-1.262665
-0.818838,-0.709797,-0.977420,-0.791758
-0.977420,-0.791758,-1.261659,-0.818887
-0.696164,-1.119036,-1.040851,-1.624507
-0.696164,-1.119036,-0.965247,-1.227469
-0.696164,-1.119036,-0.888392,-1.224185
-0.696164,-1.119036,-0.802226,-1.306080
-0.802226,-1.306080,-0.935923,-1.403049
-0.802226,-1.306080,-1.005679,-1.464785
-1.040851,-1.624507,-1.069795,-1.680138
-0.984338,-1.012496,-1.035661,-1.179819
-0.984338,-1.012496,-1.119611,-1.149277
-0.984338,-1.012496,-0.984446,-1.215548
-0.984338,-1.012496,-1.101195,-1.279958
-0.984338,-1.012496,-1.079015,-1.175255
-0.984338,-1.012496,-1.116789,-1.304990
-1.023498,-1.326836,-1.673623,-1.979261
-1.023498,-1.326836,-1.467260,-1.695199
-1.023498,-1.326836,-1.443535,-1.596822
-1.023498,-1.326836,-1.056376,-1.337918
-1.023498,-1.326836,-1.262516,-1.638652
-1.023498,-1.326836,-1.229604,-1.538872
-1.023498,-1.326836,-1.018858,-1.370637
-1.023498,-1.326836,-1.079785,-1.474659
-1.023498,-1.326836,-1.185195,-1.635342
-1.023498,-1.326836,-1.099105,-1.474602
-1.185195,-1.635342,-1.353310,-1.916555
-1.229604,-1.538872,-1.719881,-1.962058
-1.229604,-1.538872,-1.518645,-1.812219
-1.229604,-1.538872,-1.416312,-1.588830
-1.229604,-1.538872,-1.393723,-1.624972
-1.262516,-1.638652,-1.550783,-1.989664
-1.262516,-1.638652,-1.317341,-1.701481
-1.262516,-1.638652,-1.373446,-1.825057
-1.673623,-1.979261,-1.688939,-1.990642
-0.896003,-0.814906,-1.245172,-0.884515
-0.896003,-0.814906,-1.236356,-0.926101
-0.896003,-0.814906,-1.173263,-0.904155
-0.896003,-0.814906,-1.489241,-0.999934
-0.896003,-0.814906,-1.335138,-1.132764
-0.896003,-0.814906,-1.082421,-0.936248
-0.896003,-0.814906,-0.994230,-0.901073
-0.896003,-0.814906,-0.978346,-0.957147
-1.082421,-0.936248,-1.427488,-1.181822
-1.427488,-1.181822,-1.750635,-1.409044
-1.427488,-1.181822,-1.852713,-1.464592
-1.427488,-1.181822,-1.836984,-1.344002
-1.836984,-1.344002,-1.908425,-1.384835
-1.335138,-1.132764,-1.945312,-1.698564
-1.335138,-1.132764,-1.648528,-1.444701
-1.335138,-1.132764,-1.989156,-1.533216
-1.335138,-1.132764,-1.434888,-1.152070
-1.648528,-1.444701,-1.747564,-1.529404
-1.747564,-1.529404,-1.971883,-1.770879
-1.489241,-0.999934,-1.999050,-1.258108
-1.173263,-0.904155,-1.733524,-1.083898
-1.173263,-0.904155,-1.508117,-1.075476
-1.508117,-1.075476,-1.992480,-1.286510
-1.508117,-1.075476,-1.883714,-1.332460
-1.508117,-1.075476,-1.583451,-1.098245
-1.245172,-0.884515,-1.439926,-0.945265
-1.245172,-0.884515,-1.345265,-0.904835
1.861021,0.428137,1.921851,0.432351
0.158769,0.347005,0.844598,1.238004
0.158769,0.347005,0.303698,0.926591
0.158769,0.347005,0.285892,0.963895
0.158769,0.347005,0.340598,0.904483
0.158769,0.347005,0.353227,0.731928
0.158769,0.347005,0.373115,0.601177
0.158769,0.347005,0.317660,0.650485
0.317660,0.650485,0.338683,0.752831
0.317660,0.650485,0.388188,0.703365
0.317660,0.650485,0.328593,0.723899
0.317660,0.650485,0.345916,0.790682
0.303698,0.926591,0.390894,1.171824
0.303698,0.926591,0.374154,1.174975
0.844598,1.238004,1.265543,1.871895
0.844598,1.238004,0.943618,1.392512
0.844598,1.238004,0.977116,1.487331
0.844598,1.238004,0.927832,1.404697
0.943618,1.392512,1.229721,1.848395
0.943618,1.392512,1.182041,1.674711
1.182041,1.674711,1.307195,1.836299
1.229721,1.848395,1.227401,1.850597
1.378135,0.989280,1.927364,1.355734
1.378135,0.989280,1.834166,1.388573
1.378135,0.989280,1.377763,0.998465
1.378135,0.989280,1.402910,0.983898
1.378135,0.989280,1.675002,1.160339
1.378135,0.989280,1.595603,1.129940
1.595603,1.129940,1.771325,1.235534
1.595603,1.129940,1.811190,1.300803
1.675002,1.160339,1.829081,1.304823
1.675002,1.160339,1.906901,1.292696
0.083337,1.844688,0.060695,1.902165
-0.693837,0.281776,-0.975172,0.446055
-0.693837,0.281776,-1.057233,0.535034
-0.693837,0.281776,-1.090418,0.431578
-0.693837,0.281776,-0.915410,0.371248
-1.090418,0.431578,-1.381311,0.493330
-1.090418,0.431578,-1.356698,0.606078
-1.090418,0.431578,-1.334674,0.469407
-1.090418,0.431578,-1.241221,0.475793
-1.356698,0.606078,-1.568225,0.741192
-1.356698,0.606078,-1.448708,0.652168
-1.381311,0.493330,-1.793617,0.679670
-1.381311,0.493330,-1.835266,0.681542
-1.381311,0.493330,-1.618954,0.608493
-1.381311,0.493330,-1.563561,0.602047
-1.381311,0.493330,-1.591402,0.634769
-1.618954,0.608493,-1.927030,0.787846
-1.057233,0.535034,-1.127908,0.580217
-0.975172,0.446055,-1.776515,0.948142
-0.975172,0.446055,-1.467532,0.748662
-1.467532,0.748662,-1.576664,0.795963
-1.467532,0.748662,-1.874791,0.925080
-1.576664,0.795963,-1.919895,0.948721
1.706635,0.909088,1.990770,1.009612
1.706635,0.909088,1.898189,1.119035
1.706635,0.909088,1.832683,1.033570
1.706635,0.909088,1.858082,1.040376
1.706635,0.909088,1.759279,0.931596
1.706635,0.909088,1.973348,1.009711
1.706635,0.909088,1.913589,0.992768
1.706635,0.909088,1.964506,0.988878
-0.200983,-0.419399,-0.817465,-1.578023
-0.200983,-0.419399,-0.780875,-1.341377
-0.200983,-0.419399,-0.521382,-1.031360
-0.200983,-0.419399,-0.565413,-0.983345
-0.200983,-0.419399,-0.441528,-0.809459
-0.200983,-0.419399,-0.305613,-0.848282
-0.200983,-0.419399,-0.374431,-0.704040
-0.374431,-0.704040,-0.558620,-0.960201
-0.374431,-0.704040,-0.514366,-0.936595
-0.305613,-0.848282,-0.413361,-1.051889
-0.305613,-0.848282,-0.479702,-1.211384
-0.565413,-0.983345,-0.629903,-1.090596
-0.521382,-1.031360,-0.687389,-1.379834
-0.521382,-1.031360,-0.657360,-1.321280
-0.657360,-1.321280,-0.925310,-1.911261
-0.687389,-1.379834,-0.956426,-1.938782
-0.956426,-1.938782,-0.989965,-1.995882
-0.817465,-1.578023,-0.989404,-1.979671
1.021446,-0.299376,1.933693,-0.404702
1.021446,-0.299376,1.762093,-0.409712
1.021446,-0.299376,1.425297,-0.381967
1.021446,-0.299376,1.352428,-0.382474
1.021446,-0.299376,1.083646,-0.311856
1.021446,-0.299376,1.104001,-0.378759
1.021446,-0.299376,1.289574,-0.276552
1.104001,-0.378759,1.475602,-0.497311
1.083646,-0.311856,1.506662,-0.329976
1.352428,-0.382474,1.914525,-0.502813
1.352428,-0.382474,1.438261,-0.430425
-0.435758,-1.271056,-0.605336,-1.615294
-0.435758,-1.271056,-0.421913,-1.572976
-0.435758,-1.271056,-0.431395,-1.282011
-0.421913,-1.572976,-0.547763,-1.863088
-0.605336,-1.615294,-0.609523,-1.872781
-0.605336,-1.615294,-0.662549,-1.697987
1.332780,-1.306541,1.834810,-1.768544
0.733054,0.439987,0.896413,0.548926
0.733054,0.439987,0.984829,0.636142
0.733054,0.439987,0.824076,0.524683
0.984829,0.636142,1.160054,0.762241
1.160054,0.762241,1.411287,0.862213
1.160054,0.762241,1.472491,0.859696
-1.076425,-1.035898,-1.446588,-1.469018
-1.076425,-1.035898,-1.632804,-1.623372
-1.076425,-1.035898,-1.600060,-1.786059
-1.076425,-1.035898,-1.350472,-1.246604
-1.076425,-1.035898,-1.084422,-1.069418
-1.350472,-1.246604,-1.469141,-1.425831
-1.350472,-1.246604,-1.564327,-1.404033
-1.564327,-1.404033,-1.789265,-1.645826
-1.632804,-1.623372,-1.724314,-1.690716
-1.632804,-1.623372,-1.808677,-1.847913
-1.446588,-1.469018,-1.735056,-1.816555
-1.446588,-1.469018,-1.645778,-1.586764
-1.735056,-1.816555,-1.741533,-1.829467
-0.458334,-1.936135,-0.490856,-1.989620
-0.458334,-1.936135,-0.493219,-1.963710
1.768807,0.253153,1.997414,0.223226
1.439762,0.721230,1.662055,0.886131
1.932924,-0.132948,1.978202,-0.120222
0.473544,-0.470152,1.456670,-1.079259
0.473544,-0.470152,1.720067,-1.718335
0.473544,-0.470152,1.394679,-1.453515
0.473544,-0.470152,1.441618,-0.998995
0.473544,-0.470152,1.311476,-0.913828
0.473544,-0.470152,0.613052,-0.670742
1.441618,-0.998995,1.521440,-1.053259
1.521440,-1.053259,1.918587,-1.338824
1.394679,-1.453515,1.473204,-1.661932
1.394679,-1.453515,1.870798,-1.978985
1.394679,-1.453515,1.641356,-1.819597
1.394679,-1.453515,1.634805,-1.995520
1.394679,-1.453515,1.764950,-1.710335
1.394679,-1.453515,1.586857,-1.714879
1.394679,-1.453515,1.529838,-1.577226
-1.068915,-1.637574,-1.296299,-1.927699
-1.068915,-1.637574,-1.298679,-1.931356
-1.813337,1.895022,-1.863249,1.946772
0.099099,-0.400556,0.370787,-1.676587
0.099099,-0.400556,0.247467,-1.045613
0.099099,-0.400556,0.053305,-1.067088
0.099099,-0.400556,0.224020,-0.709254
0.224020,-0.709254,0.320449,-0.983102
0.053305,-1.067088,0.027354,-1.362784
0.247467,-1.045613,0.371852,-1.591149
0.247467,-1.045613,0.414886,-1.542931
0.247467,-1.045613,0.310528,-1.337947
0.247467,-1.045613,0.233651,-1.097839
0.247467,-1.045613,0.348247,-1.326222
0.247467,-1.045613,0.257764,-1.232870
0.348247,-1.326222,0.447762,-1.576277
0.447762,-1.576277,0.528062,-1.766182
0.370787,-1.676587,0.408583,-1.908269
0.469926,0.446613,1.265728,1.193380
0.469926,0.446613,0.976847,0.724158
0.976847,0.724158,1.368366,1.075671
0.976847,0.724158,1.283446,0.873829
0.976847,0.724158,1.083937,0.834288
0.976847,0.724158,1.127161,0.821542
1.083937,0.834288,1.359789,1.091291
1.359789,1.091291,1.437663,1.199124
1.368366,1.075671,1.656946,1.255065
1.656946,1.255065,1.805914,1.388669
1.265728,1.193380,1.985015,1.861677
1.265728,1.193380,1.551080,1.403714
1.265728,1.193380,1.896993,1.983725
1.265728,1.193380,1.638098,1.429440
1.265728,1.193380,1.392191,1.359856
1.551080,1.403714,1.810595,1.631275
1.810595,1.631275,1.966354,1.883000
0.887995,1.754211,0.983701,1.927877
0.603554,-1.774354,0.599095,-1.807764
0.603554,-1.774354,0.669402,-1.958289
-0.665166,-1.428533,-0.702620,-1.511648
-0.665166,-1.428533,-0.713669,-1.630838
-0.665166,-1.428533,-0.711138,-1.499066
-0.702620,-1.511648,-0.866628,-1.926289
-0.702620,-1.511648,-0.869017,-1.821620
0.000000,-1.500000,-0.027897,-1.666862
0.000000,-1.500000,-0.007637,-1.731298
0.000000,-1.500000,0.121418,-1.928552
-0.007637,-1.731298,-0.015809,-1.949140
-0.216669,-1.600100,-0.265379,-1.825353
-1.266261,1.118764,-1.796926,1.546469
-1.266261,1.118764,-1.485999,1.244817
-1.266261,1.118764,-1.826397,1.698573
-1.266261,1.118764,-1.669006,1.506646
-1.266261,1.118764,-1.878111,1.468860
-1.266261,1.118764,-1.583012,1.361759
-1.266261,1.118764,-1.352943,1.145104
-1.583012,1.361759,-1.860539,1.579686
-1.669006,1.506646,-1.800632,1.615653
-1.826397,1.698573,-1.978800,1.900269
-1.485999,1.244817,-1.701222,1.409659
-1.485999,1.244817,-1.775456,1.410912

# Section: Goal_Path
x1,y1,x2,y2
0.000000,0.000000,0.000000,-1.500000

# Section: Simplified_Path
x1,y1,x2,y2
0.000000,0.000000,0.000000,-1.500000

